log_id,label_x,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_refreshTimes_x,u_feedLifeCycle_x,u_userId,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle_y,u_refreshTimes_y,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_pl,e_rn,e_section,e_et,label_y,cillabel,pro,ad_click_list_v001_1,ad_click_list_v001_2,ad_click_list_v001_3,ad_click_list_v001_4,ad_click_list_v001_5,ad_click_list_v002_1,ad_click_list_v002_2,ad_click_list_v002_3,ad_click_list_v002_4,ad_click_list_v002_5,ad_click_list_v003_1,ad_click_list_v003_2,ad_click_list_v003_3,ad_click_list_v003_4,ad_click_list_v003_5,ad_close_list_v001_1,ad_close_list_v001_2,ad_close_list_v001_3,ad_close_list_v001_4,ad_close_list_v001_5,ad_close_list_v002_1,ad_close_list_v002_2,ad_close_list_v002_3,ad_close_list_v002_4,ad_close_list_v002_5,ad_close_list_v003_1,ad_close_list_v003_2,ad_close_list_v003_3,ad_close_list_v003_4,ad_close_list_v003_5,u_newsCatInterestsST_x_1,u_newsCatInterestsST_x_2,u_newsCatInterestsST_x_3,u_newsCatInterestsST_x_4,u_newsCatInterestsST_x_5,u_newsCatInterests_1,u_newsCatInterests_2,u_newsCatInterests_3,u_newsCatInterests_4,u_newsCatInterests_5,u_newsCatDislike_1,u_newsCatDislike_2,u_newsCatDislike_3,u_newsCatDislike_4,u_newsCatDislike_5,u_newsCatInterestsST_y_1,u_newsCatInterestsST_y_2,u_newsCatInterestsST_y_3,u_newsCatInterestsST_y_4,u_newsCatInterestsST_y_5,u_click_ca2_news_1,u_click_ca2_news_2,u_click_ca2_news_3,u_click_ca2_news_4,u_click_ca2_news_5
89115,0,228864,6,2,28,198,4,18,4,30,332,2085,7,22563,22146,10,1977,4,17,1,196,34,24,8,-2147483648,7,17,241368,12,17,11,16,8,190,165,1,5,13,19,1277,9,594,5,1,-2147483648,0,0,10,16328,17379,18106,9342,35864,1611,1964,294,889,740,252,220,363,159,63,30857,963,2908,4000,2305,1603,610,44,284,79,234,8,27,49,4,162,128,177,32,97,18,25,109,69,128,17,12,15,65,16,9,118,51,59,200,41,128,15,117,114
951221,0,146924,7,2,21,362,2,13,4,29,238,2485,4,26367,13156,10,1524,4,40,1,218,43,14,10,-2147483648,9,16,149082,13,17,13,17,8,206,92,0,4,13,18,659,14,541,14,0,-2147483648,0,0,3,16986,16377,18468,25968,13344,1020,1277,1577,1048,1473,156,181,189,369,192,21539,11271,3516,3462,9503,1042,290,59,73,1318,235,36,24,37,70,199,145,61,113,130,34,13,154,153,186,6,35,11,60,4,152,179,77,155,40,169,195,71,170,56
195249,0,270797,6,2,26,274,3,14,5,34,222,2529,5,22409,19166,10,1519,4,37,1,180,36,23,4,-2147483648,5,17,202478,11,16,12,12,9,859,128,0,2,12,18,1295,6,1289,31,1,-2147483648,0,0,34,18071,16000,34385,23994,26152,1072,1213,1983,760,952,348,232,213,307,52,21030,2119,5352,21462,657,1016,875,270,45,13,165,17,14,19,18,183,33,116,194,174,61,32,137,101,94,6,59,16,9,3,122,75,144,129,188,70,123,128,134,84
511011,0,166357,8,3,18,126,4,33,2,11,182,2499,6,12972,19082,2,2031,3,33,1,142,46,19,7,-2147483648,9,14,140451,13,16,12,17,9,2288,89,5,2,14,18,1184,22,484,8,0,-2147483648,0,0,42,13409,9871,8315,16700,17455,1604,1289,434,2064,361,157,167,134,162,170,29831,27624,19961,18707,9695,2037,966,398,534,1889,358,132,11,261,149,100,137,83,147,74,80,155,211,141,69,64,143,64,38,76,32,152,180,166,110,147,185,12,14,95
764606,0,171259,4,3,39,325,2,32,4,20,265,2409,6,21398,18292,8,1220,5,28,1,339,34,20,7,-2147483648,1,16,197743,15,17,15,13,5,191,76,2,6,11,19,1010,10,1640,7,0,-2147483648,0,0,1,32531,31456,27042,30457,19866,1289,1827,1881,2009,1638,152,272,349,340,324,25299,808,1867,4938,1585,1237,75,540,7,25,123,32,61,1,4,47,146,175,98,182,60,182,44,27,116,17,32,2,22,4,184,101,63,185,127,176,130,124,69,104
911493,0,184139,5,2,28,126,4,26,7,28,231,2397,5,12084,19476,6,1707,5,23,1,260,49,14,10,-2147483648,7,16,131947,12,17,16,15,2,865,175,4,5,11,18,441,18,1590,29,1,-2147483648,0,0,2,24216,29922,5265,719,23721,1833,783,250,1874,1255,272,298,304,223,154,26448,1374,2926,926,2398,1484,99,209,42,98,119,180,33,1,4,120,103,157,138,161,51,82,88,115,40,19,7,21,6,10,75,85,107,20,76,66,38,125,38,74
448000,0,206349,8,2,16,126,5,16,6,27,201,2433,6,29384,15791,10,1334,4,28,1,316,37,19,8,-2147483648,5,16,148665,15,17,14,16,6,781,214,0,1,14,18,1356,3,1886,25,0,-2147483648,0,0,2,14612,28578,12164,20226,13740,1094,1709,1449,778,582,271,139,66,21,147,19253,6097,1631,4599,2747,1022,301,73,14,38,123,31,18,2,5,113,134,137,163,50,66,114,183,50,118,1,55,3,4,8,55,144,109,191,146,180,87,123,55,25
113585,0,266258,8,2,40,251,4,21,5,25,306,1343,5,17699,12461,5,1473,3,48,1,227,22,17,8,-2147483648,7,15,225240,15,15,12,12,5,642,59,5,7,10,17,1237,13,1947,44,0,-2147483648,0,0,1,26664,5529,33110,13408,26403,1503,564,1820,349,330,223,79,61,108,22,25109,1713,1523,5824,8146,1064,573,573,21,12,139,58,71,51,5,53,111,180,25,110,164,144,21,138,74,35,66,13,7,2,71,107,180,49,103,32,148,212,196,72
257734,0,199925,6,3,20,336,4,18,2,13,314,2100,6,15444,21047,6,1601,4,63,1,271,47,12,10,-2147483648,8,16,246448,11,16,14,16,5,151,95,0,0,13,16,36,18,1561,9,0,-2147483648,0,0,2,28239,11686,34120,29766,25126,1223,318,498,151,1051,287,196,323,256,356,30398,11015,2134,6560,6531,1365,365,853,1887,262,167,112,34,40,10,21,181,126,191,165,61,104,111,217,147,18,17,55,2,4,63,58,202,178,178,188,93,180,49,121
254952,0,151461,9,2,13,125,2,22,6,31,280,2148,6,20429,21157,10,1593,4,18,1,324,20,14,10,-2147483648,8,17,236990,11,17,12,16,6,226,135,1,7,10,19,442,5,644,26,0,-2147483648,0,0,7,15629,22487,32604,24774,33423,1252,731,1976,1711,1348,246,29,245,330,259,25292,916,993,991,2078,1069,67,222,71,24,122,11,19,194,7,72,93,191,179,160,51,104,57,68,116,2,7,12,6,1,155,80,35,166,102,65,158,128,104,176
593718,0,177247,3,3,41,341,4,23,5,16,156,1484,6,13390,16883,10,1098,5,55,2,282,47,18,10,-2147483648,4,14,157097,14,17,13,14,3,134,112,4,6,12,19,413,4,2794,20,1,-2147483648,0,0,14,33760,20148,12539,9985,4279,1926,1800,1000,173,614,168,185,342,52,188,28646,1364,2121,10468,2922,1728,77,191,381,114,147,13,90,2,14,120,157,48,22,185,168,97,51,14,170,32,97,47,2,89,143,56,32,115,101,126,23,126,143,153
955755,1,202088,6,2,22,142,4,31,7,27,161,1973,6,33412,20992,8,1719,4,64,1,138,23,28,9,-2147483648,9,15,141979,11,17,12,16,8,2184,41,5,2,14,15,1470,13,1052,19,0,-2147483648,0,0,21,16461,21356,24872,6782,20419,1177,1586,27,188,672,364,52,28,177,26,26005,11219,23759,29372,9219,1850,457,654,525,1629,229,170,79,355,84,34,10,42,146,152,54,62,189,127,55,126,93,200,111,92,18,35,41,92,144,19,20,51,57,184
760986,0,274236,3,2,21,164,3,24,6,35,201,2397,5,21370,17060,10,1189,5,41,1,224,28,13,9,-2147483648,5,15,162556,15,17,12,14,2,24,183,0,4,13,19,1245,13,2893,45,0,-2147483648,0,0,1,25177,33779,27835,18983,24888,1048,1504,2022,1946,1467,215,154,317,200,300,19925,240,978,2624,1728,1022,25,53,6,25,108,9,12,0,1,38,98,77,76,51,29,38,209,198,35,1,47,34,11,5,23,35,16,55,117,26,165,99,13,27
1018876,0,164297,8,4,32,262,3,20,2,13,327,2217,6,14097,17810,7,1069,3,27,1,353,41,14,9,-2147483648,9,15,266114,11,17,15,17,0,146,14,1,6,13,17,153,12,1469,39,0,-2147483648,0,0,50,36099,5727,15273,13698,15855,2017,355,879,1114,1758,159,131,342,133,371,29730,4221,3704,353,10639,2041,804,347,87,42,248,27,56,134,46,185,186,58,148,188,55,17,215,175,30,121,7,204,160,76,32,5,139,54,198,83,34,189,29,133
712094,0,241249,6,3,37,347,5,19,3,19,303,2352,6,20905,20680,10,1115,4,63,1,305,20,27,5,-2147483648,6,17,212457,13,17,13,15,8,278,178,0,2,10,18,592,12,2757,36,0,-2147483648,0,0,0,20693,31596,19003,21402,20236,1274,1712,1398,612,96,217,132,43,118,4,27626,3234,270,2052,2273,1018,474,155,5,63,122,45,2,5,3,178,121,139,77,40,158,120,173,175,37,4,15,5,3,3,198,88,98,70,110,79,136,199,219,72
89983,0,238795,6,2,41,341,3,35,8,23,289,1304,6,28798,21691,7,1482,5,40,1,248,46,20,8,-2147483648,6,16,183480,14,16,13,15,7,246,129,4,7,12,14,994,9,956,13,1,-2147483648,0,0,4,33622,29840,22870,25628,30790,1500,1614,1174,1760,1769,227,59,260,251,337,32802,871,2913,1347,1217,1268,80,282,65,94,151,100,32,9,2,66,78,116,191,118,149,164,139,41,52,26,9,12,19,32,131,103,130,128,190,42,40,149,39,38
701434,0,278974,5,2,18,167,4,28,3,28,173,2224,7,17374,15546,9,1787,5,51,1,209,47,23,7,-2147483648,9,17,246528,16,17,13,16,8,321,167,3,9,13,20,1249,8,1922,3,1,-2147483648,0,0,4,35206,22585,34056,24950,28864,1412,1626,1282,1846,1239,242,277,297,280,53,28753,13378,8092,12334,3208,1849,825,171,45,507,327,50,43,10,17,215,205,133,161,93,112,194,111,93,197,15,79,59,60,9,154,77,94,63,71,208,19,106,156,45
294357,0,178793,8,2,24,409,2,24,5,24,228,1805,6,27268,18971,5,1367,3,23,1,119,30,25,3,-2147483648,6,16,125665,13,16,16,15,5,1071,138,0,1,13,17,925,5,713,6,0,-2147483648,0,0,18,15620,19944,25966,11497,16112,1896,1900,1600,1716,1853,172,251,279,274,187,23421,3479,9619,7956,5868,1878,287,138,297,121,179,103,50,43,76,173,137,78,109,23,97,63,149,23,138,15,9,10,57,66,49,53,131,138,82,147,97,76,159,189
1152907,0,183872,4,2,44,310,3,32,3,12,253,1200,6,28991,16554,3,2064,3,48,1,200,35,25,1,-2147483648,7,15,179318,15,16,14,15,7,2208,215,2,2,13,13,316,20,1779,8,0,-2147483648,0,0,20,21873,22652,9413,7520,9568,1590,1835,287,1117,353,204,149,95,115,171,12639,16712,10202,5984,2331,2038,282,231,1169,1174,219,127,6,199,57,180,93,42,117,32,158,191,125,23,54,26,89,100,108,14,202,138,136,116,136,134,148,77,84,82
489871,0,200772,3,2,45,181,4,25,4,16,135,2166,6,22925,18240,10,1789,4,27,1,214,38,15,7,-2147483648,4,16,171844,13,17,13,13,8,622,48,1,1,11,18,1286,11,1636,19,0,-2147483648,0,0,3,17729,30170,15362,20976,17643,1063,1994,1962,1116,968,186,255,259,272,114,23269,15086,1952,4185,1857,1049,321,51,8,138,254,56,30,2,6,120,91,206,140,185,161,32,160,67,51,55,76,6,4,1,158,166,97,199,45,168,86,21,114,140
49556,0,145652,5,3,15,147,5,34,3,21,184,2523,6,19317,17971,10,1262,5,23,1,309,42,13,9,-2147483648,3,16,112509,13,17,12,16,1,111,179,1,5,14,19,873,3,1159,28,0,-2147483648,0,0,0,14185,14494,9276,4347,8682,1058,1286,1809,528,475,321,245,276,7,15,15027,1119,441,6387,948,1007,316,57,21,44,363,22,6,23,1,32,131,124,78,175,66,34,3,33,153,1,12,6,39,0,198,77,30,97,60,43,216,188,139,24
1094682,0,239034,4,3,12,309,4,20,7,33,163,1480,6,25261,11882,9,1471,3,25,1,288,39,22,9,-2147483648,7,15,252272,13,16,11,17,8,1044,98,3,6,12,16,960,8,1265,6,0,-2147483648,0,0,18,16377,17392,31733,23247,9656,1499,1072,1526,960,83,133,185,81,127,105,32974,15795,4065,4355,1618,1107,539,434,989,422,202,51,89,128,29,66,206,75,125,136,198,197,155,105,68,7,31,41,26,29,198,161,41,64,117,182,156,63,39,188
975348,0,195044,6,3,17,200,3,23,5,31,316,1977,6,12509,20537,8,1346,5,42,1,358,45,16,8,-2147483648,5,15,221594,15,17,14,15,8,159,139,2,2,14,16,1059,23,555,27,0,-2147483648,0,0,35,30110,33047,33616,20760,27502,1379,1431,1978,2035,1489,300,237,328,294,357,31098,816,12353,3384,10902,1280,32,1189,153,279,177,115,58,9,43,185,160,109,172,191,183,75,180,117,94,86,117,20,11,25,122,137,8,98,188,92,90,21,127,118
493409,0,255113,6,3,30,394,3,23,5,26,136,1854,5,26833,18325,3,1477,4,70,1,202,48,24,8,-2147483648,8,16,234207,10,16,14,16,7,1112,190,2,1,12,19,384,3,1677,26,0,-2147483648,0,0,6,31488,17478,4096,8970,10276,1657,2039,394,749,1572,112,139,217,46,28,15401,11592,4406,8070,1883,1945,500,524,1056,852,143,132,67,153,97,112,200,29,121,198,191,172,121,10,55,15,58,45,23,22,134,64,81,189,138,94,33,158,58,143
772345,0,270289,8,3,40,313,3,23,4,16,125,2223,6,27127,14081,9,1460,4,50,1,149,27,15,6,-2147483648,6,16,281262,12,16,14,15,7,14,147,2,5,12,19,525,18,2554,7,0,-2147483648,0,0,4,20186,32545,30845,28419,32846,1545,1441,1931,774,1176,239,288,44,195,119,24407,453,1849,467,1705,1029,627,339,161,17,127,11,5,12,25,191,47,200,89,96,167,99,90,132,108,1,10,64,40,5,82,193,140,115,64,126,197,181,189,76
960610,1,268574,4,2,28,247,3,16,5,35,330,1052,6,35021,20103,9,1920,3,50,1,152,37,19,9,-2147483648,9,16,257405,13,16,12,16,8,2297,209,6,6,12,17,931,12,342,5,0,-2147483648,0,0,48,11931,30882,22918,1182,30460,1447,410,333,721,247,124,169,81,39,253,33383,29742,26945,1502,31229,2079,296,982,2010,1961,369,104,166,369,349,8,166,97,46,72,59,99,206,185,26,186,26,70,149,207,131,36,35,111,7,28,37,195,80,196
1049632,0,227494,6,2,16,426,5,19,7,26,309,1356,7,35832,22704,10,1755,5,28,1,143,20,13,8,-2147483648,2,17,230699,14,16,15,17,6,130,151,3,7,10,11,169,6,2277,9,0,-2147483648,1,0,48,21057,26871,13629,7061,26391,1214,1846,1725,239,1920,322,291,159,213,45,25046,564,4178,3624,12024,1511,128,48,212,860,119,61,11,60,228,194,35,78,209,138,198,57,137,68,98,15,48,68,88,65,185,79,114,32,101,56,5,185,133,72
1141574,1,263012,6,2,13,271,2,34,3,25,295,1678,7,22568,19810,3,2010,3,57,1,267,28,12,10,-2147483648,9,16,275916,14,17,14,17,6,472,54,6,8,12,12,807,1,1468,8,0,-2147483648,0,0,22,15150,28802,25806,17001,4904,2033,943,1245,1985,936,173,7,54,25,72,27476,468,11081,296,1352,1692,157,551,106,956,128,27,19,160,67,17,134,90,133,189,219,204,162,96,51,10,17,57,23,133,194,54,69,154,66,60,35,185,78,209
353406,0,259699,3,3,31,299,4,25,5,20,204,2040,7,24571,18703,10,1193,5,43,1,310,29,18,8,-2147483648,8,17,240560,12,17,12,14,7,156,76,1,2,11,18,548,17,1693,5,0,-2147483648,0,0,2,24372,27360,1081,9553,3738,1620,1677,768,1182,823,148,233,220,235,50,20072,1431,970,2950,2429,1143,119,181,45,62,159,61,27,1,1,36,13,99,157,95,190,170,29,38,45,2,77,12,1,5,172,50,168,103,110,135,106,79,80,154
319160,0,211340,3,3,24,264,4,24,5,20,232,1959,5,15751,17868,8,1436,5,63,1,270,45,12,8,-2147483648,6,16,215705,14,16,14,14,5,621,108,1,4,13,13,952,14,1916,14,0,-2147483648,0,0,2,29246,32565,28152,23067,31799,1108,1131,1815,845,1930,192,139,278,214,278,25002,7816,2654,8549,1656,1047,136,565,96,253,197,17,20,4,4,107,130,144,6,137,153,102,93,42,158,9,54,8,13,3,107,192,167,176,63,28,85,82,157,169
1098920,1,244170,5,2,29,214,4,20,3,29,238,1422,6,21257,13418,6,1607,4,53,1,173,48,12,6,-2147483648,8,12,273634,14,17,15,15,8,1682,172,6,8,11,17,575,3,106,14,1,-2147483648,0,0,37,14083,6064,34465,11103,20194,1707,1253,185,72,825,286,232,86,222,14,29210,14867,2699,7880,12748,1785,328,201,1103,1162,257,186,18,339,245,111,176,34,63,156,50,51,83,194,178,83,14,171,73,136,22,104,20,35,86,116,38,62,156,101
388929,1,164309,7,2,32,280,5,29,2,22,347,1100,6,22887,13578,2,1820,4,35,1,192,52,14,10,-2147483648,9,14,193765,10,15,13,14,6,452,66,8,9,12,8,1457,23,844,14,0,-2147483648,0,0,59,34441,915,29984,12943,19691,1167,1620,762,2001,359,359,356,104,139,5,11785,31595,28677,12154,4161,2061,291,1966,960,1983,363,149,27,372,302,35,126,49,35,211,119,43,184,126,179,75,142,171,212,190,23,124,148,31,178,14,82,90,40,25
142130,0,247639,5,2,23,412,4,32,6,35,348,1484,4,16124,19331,10,1258,5,59,1,174,41,13,7,-2147483648,6,16,271708,15,17,15,17,4,458,47,5,8,11,19,401,2,807,9,0,-2147483648,0,0,5,29036,5702,21927,29487,5139,1064,1357,648,804,635,299,54,146,144,33,22036,4032,3446,2130,811,1333,391,220,10,49,306,26,13,7,36,127,60,129,30,157,39,52,85,83,157,49,2,41,92,27,198,90,71,118,18,154,71,125,139,182
338443,0,126802,3,2,25,248,3,29,5,19,300,2387,6,20800,20822,10,1266,4,33,1,238,28,17,6,-2147483648,4,15,144077,14,16,15,17,3,101,53,0,1,10,20,488,9,801,8,0,-2147483648,0,0,1,31391,35411,30810,35259,33592,1124,1689,2072,430,2041,152,364,338,324,200,14948,1044,553,2135,2059,1037,131,227,53,65,111,5,13,1,7,151,146,194,119,116,187,32,17,168,87,2,21,5,32,1,48,155,53,50,44,59,45,22,187,67
147856,0,117931,8,2,23,327,2,29,3,30,265,2144,7,35571,22871,9,1925,5,41,1,199,16,26,7,-2147483648,9,17,129315,12,17,10,16,9,357,180,1,2,14,17,196,17,1719,6,0,-2147483648,0,0,4,22326,33252,25020,32265,34296,1163,331,1511,1445,1155,345,367,204,222,84,27218,1326,5284,5831,4350,1989,114,465,739,544,269,85,8,143,32,183,121,149,167,173,131,161,182,88,123,26,10,30,16,162,95,73,32,199,26,150,71,110,105,88
209542,0,151030,8,3,21,223,3,28,4,22,255,1662,6,17866,11054,9,1155,4,29,1,321,39,25,8,-2147483648,7,17,200019,13,17,16,17,0,763,202,1,6,13,18,1059,1,903,37,0,-2147483648,0,0,2,26199,13233,30848,30433,2748,1411,1436,572,1432,500,294,330,142,12,20,17369,4310,4087,4255,2446,1184,528,480,214,67,239,27,3,4,11,59,159,187,176,6,141,68,203,110,71,3,4,9,49,18,94,148,208,74,201,63,210,144,68,122
49143,0,260843,7,2,17,434,3,18,4,26,232,1713,6,28282,14888,9,1812,4,43,2,227,45,20,9,-2147483648,4,16,276384,13,16,11,17,0,1247,181,3,4,11,12,807,5,2600,6,0,-2147483648,0,0,12,33988,27081,21626,33415,22603,1388,668,941,1059,1951,206,230,323,241,285,24099,4609,2868,1952,10461,1457,108,1566,1088,393,338,77,39,277,182,135,116,154,75,89,168,79,45,126,145,65,6,121,203,97,166,132,82,196,61,194,77,56,136,98
1060382,1,112396,4,4,12,179,2,37,2,14,149,1298,6,22750,12328,2,1138,3,37,1,367,28,15,10,-2147483648,8,16,116761,12,16,15,17,3,2119,53,8,9,14,1,1453,11,1650,12,0,-2147483648,1,0,96,22962,29021,27000,466,10453,1771,265,91,1943,118,359,23,160,50,275,31904,31278,35064,11170,21628,2079,629,408,1788,2038,168,351,245,372,351,43,146,45,203,165,186,92,211,130,42,177,165,219,216,220,46,3,150,9,14,6,22,170,29,111
265820,0,198391,7,3,16,119,4,26,3,13,194,2352,3,19746,12834,7,1572,4,61,1,214,40,16,7,-2147483648,9,15,124991,11,14,13,17,8,467,43,2,1,13,17,921,7,618,5,0,-2147483648,0,0,24,29781,8672,18160,21347,24092,1627,1068,804,716,1615,144,320,212,156,248,26140,15692,19275,14303,4375,1449,1198,1401,817,1210,341,44,44,224,141,108,183,123,82,189,145,112,208,43,89,11,20,38,45,18,182,150,193,169,123,189,51,145,108,46
675462,0,128117,3,2,26,395,5,26,5,18,294,1510,7,32314,15068,8,1800,4,43,1,368,46,15,9,-2147483648,3,15,134638,15,16,14,16,7,156,94,8,8,12,19,353,19,1794,8,0,-2147483648,0,0,31,19806,23640,2735,3172,28657,1378,641,220,379,112,212,278,59,55,10,24866,588,1041,487,5426,1526,31,44,64,187,128,16,17,4,12,87,96,137,139,137,132,134,135,159,127,8,7,47,14,7,178,34,14,27,106,107,43,65,160,77
1043528,0,187205,3,3,41,144,4,29,3,12,152,1941,7,34402,11902,9,1411,5,20,1,324,45,13,5,-2147483648,6,16,273997,14,16,11,16,2,16,21,7,7,11,16,237,15,2995,15,0,-2147483648,0,0,1,31416,30070,12498,30160,9284,1932,19,1692,512,908,295,80,332,180,171,28955,701,1258,1892,11189,1017,116,1440,41,52,116,55,17,36,9,164,19,202,65,143,143,114,186,193,62,2,21,82,22,14,214,190,17,56,7,48,51,55,107,17
814484,1,252675,7,2,16,364,3,13,2,30,289,1175,4,31363,22053,6,1817,5,24,1,266,39,13,10,-2147483648,5,14,145213,14,15,11,16,1,1394,138,6,8,12,19,709,7,3136,18,1,-2147483648,0,0,54,32462,15832,5476,2484,6161,1256,281,1186,623,72,241,40,239,239,224,21096,4730,6637,6441,8159,1979,225,127,321,811,257,105,7,288,275,121,12,134,13,201,184,79,60,12,140,21,101,187,104,189,151,41,41,81,16,207,18,179,3,4
672039,0,228653,4,2,14,212,4,22,5,28,271,1617,6,20873,19376,10,1349,5,29,1,233,46,21,9,-2147483648,4,16,134941,14,17,11,16,1,20,100,5,8,10,20,167,5,1202,20,0,-2147483648,0,0,3,20848,16515,7762,2003,20851,1444,877,1020,135,614,168,165,355,152,45,30809,914,538,2541,7227,1074,144,48,12,19,150,9,22,24,1,53,188,208,35,62,50,136,125,124,9,8,10,70,5,13,117,91,127,84,106,47,130,52,185,47
917497,0,123882,3,4,41,269,3,18,6,19,195,2011,7,15751,13598,10,1267,4,52,1,297,25,14,10,-2147483648,7,16,118822,12,15,11,16,3,33,152,1,3,10,17,290,2,1780,6,0,-2147483648,0,0,6,36236,34964,13135,14442,8533,1092,854,1107,1200,1041,190,164,225,24,110,15748,476,446,1594,1522,1050,86,496,11,23,109,19,4,1,4,89,178,142,113,128,196,160,7,59,120,8,4,29,16,0,117,139,101,184,107,205,200,55,31,136
767798,0,269200,7,2,31,257,3,29,3,24,186,2182,5,12208,21110,5,1127,4,19,1,191,49,15,7,-2147483648,6,17,232144,13,17,15,15,7,102,151,0,3,11,17,1435,3,2650,17,1,-2147483648,0,0,1,33169,12259,27591,21014,22363,1612,1980,1946,1448,803,161,145,317,183,177,32307,1857,835,1811,1224,1064,225,37,10,17,112,3,62,8,5,115,196,209,189,44,34,118,172,155,190,5,12,5,7,1,6,85,154,55,211,95,31,82,47,5
1118605,0,101520,4,3,16,326,4,36,3,13,320,2181,6,19586,15254,4,1876,3,34,1,364,20,16,6,-2147483648,9,17,116105,16,16,16,17,8,534,51,4,9,14,17,1376,1,582,7,0,-2147483648,0,0,78,21457,17729,34951,6291,25075,1097,1241,1897,1957,1988,244,355,340,264,341,29667,3226,31072,6730,20377,1748,446,1723,1899,1323,341,155,133,294,268,28,148,59,122,181,56,27,213,115,51,103,48,192,139,45,100,30,168,59,80,30,42,70,106,204
145968,0,195371,7,3,18,344,4,14,7,15,312,1453,7,27304,17879,10,1246,4,40,1,213,43,18,5,-2147483648,8,16,221088,11,16,11,16,6,984,75,1,2,12,17,1148,6,441,18,0,-2147483648,0,0,5,15714,22510,16824,16309,10112,1123,1035,827,341,530,286,132,197,248,84,25037,6250,1358,10076,2841,1043,128,726,48,76,227,44,20,14,3,134,30,67,50,53,74,95,148,49,32,5,18,4,3,4,79,136,19,189,75,13,72,66,109,78
214484,0,167217,3,2,40,356,3,29,4,29,216,2338,6,35392,22396,10,2065,5,36,2,233,52,12,10,-2147483648,8,15,181084,13,16,15,15,9,2232,197,7,2,12,13,1300,3,215,5,0,-2147483648,0,0,27,25305,34029,31310,25723,34767,1131,1408,920,328,1757,303,119,280,344,152,18211,3903,30199,14377,7578,1138,153,126,317,318,357,46,24,281,118,184,7,84,161,211,30,43,70,22,193,9,86,6,49,30,175,137,12,35,58,109,1,101,27,6
399856,0,120611,5,4,41,315,4,22,7,23,208,2270,6,24626,12821,8,1527,4,42,1,341,51,23,8,-2147483648,9,15,153633,14,16,17,17,4,1935,119,5,2,13,12,1421,5,2221,4,0,-2147483648,0,0,76,29038,34210,33130,4720,31307,1406,1637,1102,1575,1742,157,307,188,248,32,30996,5724,13920,4202,2154,1745,111,394,806,141,163,24,185,52,172,197,111,89,148,112,211,61,54,134,192,8,6,12,18,28,149,213,184,62,65,88,61,104,184,82
434391,0,200822,5,3,36,150,3,33,5,27,197,2022,7,33463,11459,10,1518,4,64,1,321,47,14,10,-2147483648,8,15,214676,12,17,15,15,5,616,44,3,9,11,14,1429,2,192,9,1,-2147483648,0,0,16,32621,7615,29267,30802,34715,1541,1489,1208,1742,2054,188,196,297,328,353,20921,1232,11745,6261,1941,1419,135,950,129,154,277,18,32,142,35,18,165,134,92,174,32,36,68,45,187,10,13,23,50,24,139,88,124,150,40,58,158,41,15,205
1075828,0,164606,4,3,34,268,5,14,4,17,333,2358,7,19120,14520,8,1105,3,30,1,342,49,20,10,-2147483648,8,17,145173,12,17,12,16,8,105,101,1,2,14,16,356,6,1760,17,0,-2147483648,0,0,15,22865,20879,35885,18759,10451,1062,1658,2030,2044,1041,301,241,165,266,355,23674,1885,1587,7350,2913,1173,223,201,96,395,135,7,41,30,27,38,196,73,136,66,64,56,194,30,105,19,54,14,14,5,141,160,110,143,195,76,144,158,18,146
147646,1,113462,8,2,26,428,4,25,4,31,235,1553,5,31259,17985,4,1893,5,44,1,176,34,16,7,-2147483648,9,16,160044,10,17,11,13,9,1446,101,2,5,11,18,218,13,2590,8,0,-2147483648,1,0,15,21140,17549,18282,10113,32207,1107,1515,980,1122,1984,179,268,105,129,32,26483,9822,5930,4817,23084,1794,447,951,856,1353,331,164,26,235,61,62,45,73,135,47,83,24,73,209,102,88,40,108,153,139,28,114,202,37,42,128,130,163,83,38
798244,1,266979,7,3,12,133,2,24,3,20,293,1898,6,22226,20511,2,1734,3,29,2,153,32,25,8,-2147483648,9,15,264083,10,17,11,14,8,2791,189,8,6,11,3,1169,14,201,24,0,-2147483648,1,0,95,30989,19011,35485,1814,24345,1737,1624,409,1396,1623,235,301,39,35,250,29897,24606,17950,28031,8367,2053,1456,1858,2064,2049,315,328,243,372,365,62,169,98,120,87,206,52,209,76,170,217,145,207,205,216,20,63,86,194,92,141,194,135,47,163
594354,0,231134,4,3,14,401,3,36,4,21,298,1904,6,14395,12141,5,1115,5,58,1,287,44,20,9,-2147483648,6,17,276182,15,17,12,17,2,1487,13,0,2,10,19,923,6,2510,10,0,-2147483648,0,0,1,30613,21938,15143,21202,25948,1571,431,1574,1858,1231,160,37,210,56,311,27642,740,5514,1750,10476,1243,666,92,56,73,152,42,32,19,3,26,167,111,211,120,202,202,184,167,161,27,20,80,10,4,81,121,93,82,48,30,30,146,97,132
